episode,episode_length,total_rewards,avg_q,epsilon
328,1615,"tf.Tensor(
[773. 685. 635. 817. 841. 787. 859. 739. 773. 829. 715. 769. 835. 799.
 757. 743. 763. 815. 865. 653. 905. 859. 847. 763. 847. 715. 883. 781.
 865. 803. 697. 829. 757. 793. 769. 755. 739. 785. 847. 817. 889. 713.
 841. 775. 835. 803. 845. 751. 781. 761. 817. 793. 805. 719. 743. 827.
 835. 751. 875. 779. 721. 787. 871. 733.], shape=(64,), dtype=float32)",40.635933,0.19477434110542155
329,454,"tf.Tensor(
[182. 232. 258. 208. 190. 264. 208. 232. 242. 216. 220. 328. 246. 228.
 280. 180. 238. 224. 244. 210. 254. 214. 268. 214. 240. 204. 268. 238.
 214. 228. 180. 226. 220. 232. 208. 246. 208. 176. 220. 244. 202. 168.
 202. 234. 186. 236. 282. 234. 234. 276. 292. 208. 238. 234. 146. 246.
 252. 214. 258. 228. 256. 220. 304. 262.], shape=(64,), dtype=float32)",41.24119,0.1938053145327578
330,1513,"tf.Tensor(
[881. 721. 811. 829. 745. 845. 781. 823. 773. 749. 727. 775. 821. 713.
 847. 751. 745. 869. 793. 661. 731. 685. 847. 643. 791. 785. 733. 793.
 697. 679. 797. 787. 715. 787. 631. 865. 757. 773. 709. 697. 793. 727.
 829. 707. 623. 767. 697. 815. 701. 775. 763. 823. 829. 781. 785. 757.
 809. 799. 739. 739. 739. 739. 751. 715.], shape=(64,), dtype=float32)",42.072956,0.19284110898781873
331,2905,"tf.Tensor(
[1507. 1531. 1441. 1513. 1639. 1579. 1405. 1547. 1531. 1535. 1525. 1523.
 1399. 1441. 1409. 1567. 1483. 1591. 1459. 1399. 1447. 1519. 1537. 1415.
 1493. 1601. 1429. 1519. 1405. 1543. 1439. 1519. 1499. 1567. 1529. 1555.
 1495. 1585. 1675. 1429. 1489. 1531. 1639. 1501. 1513. 1525. 1567. 1477.
 1393. 1669. 1627. 1591. 1385. 1525. 1481. 1543. 1685. 1615. 1513. 1501.
 1399. 1505. 1579. 1463.], shape=(64,), dtype=float32)",43.790375,0.1918817004853918
332,1567,"tf.Tensor(
[783. 763. 819. 787. 885. 873. 889. 903. 811. 761. 937. 753. 829. 859.
 893. 805. 783. 835. 861. 835. 817. 877. 841. 861. 723. 813. 883. 919.
 775. 871. 807. 759. 713. 813. 909. 787. 823. 823. 835. 763. 847. 727.
 901. 781. 753. 781. 729. 883. 789. 739. 811. 799. 767. 787. 813. 697.
 861. 787. 865. 817. 799. 873. 901. 813.], shape=(64,), dtype=float32)",45.005936,0.19092706515959385
333,348,"tf.Tensor(
[150. 192. 160. 198. 172. 166. 180. 216. 210. 148. 174. 198. 198. 192.
 156. 174. 178. 194. 196. 156. 182. 192. 200. 180. 168. 168. 228. 240.
 186. 182. 182. 210. 166. 150. 176. 146. 122. 224. 248. 152. 144. 150.
 210. 164. 192. 122. 148. 216. 166. 186. 198. 186. 160. 198. 192. 194.
 194. 212. 174. 162. 140. 192. 188. 198.], shape=(64,), dtype=float32)",45.46357,0.18997717926327748
334,1726,"tf.Tensor(
[ 998.  994.  934.  868.  892.  958.  862.  880.  940.  922. 1036.  886.
  964.  934.  866.  916.  880.  866.  910.  994. 1052.  838.  926.  976.
  886.  964.  898.  940.  868.  944. 1004. 1052.  850.  920.  956. 1034.
  950.  872.  950.  920.  904.  952. 1006.  866. 1010.  842.  976.  970.
 1000.  844.  982.  952.  826.  940.  934.  914.  956.  878. 1072.  934.
  926.  808.  878.  886.], shape=(64,), dtype=float32)",47.296314,0.1890320191674403
335,3492,"tf.Tensor(
[1956. 1920. 1788. 2004. 1902. 1890. 1836. 2010. 1938. 1902. 1944. 1974.
 1848. 1860. 1836. 1764. 1950. 1974. 1932. 1932. 1824. 1890. 2022. 2016.
 1884. 1938. 1884. 1800. 2064. 1866. 1896. 1854. 1872. 1836. 1884. 1956.
 1962. 1878. 1926. 2070. 1938. 1872. 1782. 1962. 1872. 1890. 1944. 1914.
 1914. 2076. 1974. 1998. 1908. 1800. 1818. 1890. 2028. 1764. 1830. 1860.
 1920. 1974. 1818. 1866.], shape=(64,), dtype=float32)",49.888435,0.18809156136063715
336,8855,"tf.Tensor(
[5051. 5179. 5285. 5165. 5129. 5069. 5407. 4829. 5165. 5189. 5195. 5207.
 5315. 5291. 5177. 5093. 5141. 5107. 5233. 5291. 5105. 4889. 5051. 5023.
 5171. 5177. 5279. 5023. 5261. 4883. 5027. 5291. 4961. 5093. 5033. 5183.
 4979. 5159. 4919. 5177. 5123. 5189. 5153. 4793. 5183. 4813. 5069. 4979.
 5051. 5003. 5015. 5197. 5123. 5231. 5203. 5195. 5081. 5123. 4865. 5005.
 5083. 4859. 5111. 5225.], shape=(64,), dtype=float32)",61.793163,0.1871557824483952
337,1743,"tf.Tensor(
[1071.  943. 1131. 1023. 1083. 1053. 1021. 1023. 1037. 1071. 1007.  963.
 1083. 1173. 1101. 1041. 1083. 1075.  925. 1113. 1017. 1011. 1037. 1051.
 1113. 1125. 1023.  877. 1089. 1089. 1053. 1131. 1049. 1109. 1059. 1107.
  981. 1041.  921. 1061. 1071.  945. 1059. 1035. 1035. 1021. 1101. 1083.
 1101. 1091. 1041. 1053. 1011.  939.  987. 1059. 1185. 1137.  995. 1111.
  979.  969.  933. 1101.], shape=(64,), dtype=float32)",66.11628,0.18622465915263206
338,173,"tf.Tensor(
[143. 113. 101. 119. 101.  77.  95.  83.  61.  47. 123.  95.  95. 107.
 101. 117. 105. 125.  83.  89. 113. 105.  97. 107. 113. 125. 101.  81.
 125. 125. 113. 101. 117. 105. 113. 107. 119. 113. 143.  87.  95. 101.
  83.  65. 129. 131.  99. 167. 119.  81. 113. 105. 119.  95. 135. 123.
 119.  95. 117.  95.  83. 113.  99.  83.], shape=(64,), dtype=float32)",66.37315,0.1852981683110767
339,769,"tf.Tensor(
[423. 445. 493. 499. 481. 439. 475. 543. 371. 523. 457. 477. 399. 529.
 463. 507. 501. 477. 469. 415. 451. 423. 459. 475. 429. 451. 481. 501.
 507. 493. 427. 463. 453. 487. 459. 493. 457. 481. 463. 421. 471. 481.
 463. 519. 479. 399. 489. 505. 445. 489. 481. 457. 457. 439. 505. 453.
 375. 463. 439. 379. 487. 403. 519. 499.], shape=(64,), dtype=float32)",68.94309,0.18437628687669325
340,260,"tf.Tensor(
[138. 168. 152. 182. 176. 134. 164. 180. 168. 122. 164. 142. 138. 164.
 134. 152. 170. 132. 146. 150. 182. 152. 182. 140. 126. 162. 188. 170.
 156. 134. 194. 188. 180. 198. 180. 158. 152. 152. 200. 158. 150. 126.
 182. 174. 144. 150. 164. 158. 110. 162. 164. 138. 170. 164. 182. 170.
 144. 162. 140. 182. 182. 152. 176. 188.], shape=(64,), dtype=float32)",70.352,0.18345899191710774
341,1089,"tf.Tensor(
[657. 719. 687. 597. 531. 747. 681. 639. 735. 675. 669. 683. 747. 609.
 591. 627. 681. 669. 699. 671. 657. 621. 663. 663. 621. 593. 543. 619.
 621. 651. 585. 679. 679. 611. 705. 679. 651. 615. 633. 663. 645. 701.
 655. 615. 663. 793. 621. 741. 681. 651. 657. 731. 637. 705. 741. 633.
 675. 611. 741. 591. 711. 697. 627. 597.], shape=(64,), dtype=float32)",74.28876,0.18254626061403756
342,402,"tf.Tensor(
[276. 268. 252. 250. 274. 234. 228. 312. 240. 252. 246. 276. 246. 258.
 264. 276. 264. 234. 252. 262. 250. 222. 228. 216. 250. 214. 270. 236.
 234. 184. 270. 212. 296. 262. 186. 212. 240. 258. 240. 210. 282. 186.
 240. 216. 252. 242. 246. 246. 270. 288. 268. 258. 200. 198. 282. 262.
 274. 288. 304. 216. 270. 260. 246. 288.], shape=(64,), dtype=float32)",74.98797,0.18163807026272397
343,105,"tf.Tensor(
[75. 77. 91. 71. 53. 75. 45. 75. 45. 75. 69. 67. 63. 69. 43. 75. 51. 73.
 67. 41. 59. 63. 69. 67. 65. 41. 49. 69. 63. 65. 57. 81. 63. 47. 33. 57.
 87. 63. 51. 73. 69. 63. 71. 63. 63. 61. 69. 69. 79. 93. 17. 69. 51. 69.
 57. 65. 63. 63. 71. 63. 39. 63. 45. 93.], shape=(64,), dtype=float32)",75.04482,0.18073439827136714
344,85,"tf.Tensor(
[55. 49. 45. 69. 57. 43. 79. 67. 49. 51. 55. 57. 33. 61. 39. 43. 43. 47.
 57. 43. 49. 51. 73. 53. 69. 75. 57. 61. 55. 37. 55. 67. 55. 61. 61. 45.
 63. 33. 57. 81. 31. 61. 43. 55. 39. 53. 61. 55. 51. 57. 55. 45. 55. 61.
 55. 67. 57. 49. 49. 67. 37. 37. 55. 55.], shape=(64,), dtype=float32)",76.61702,0.17983522216056433
345,619,"tf.Tensor(
[385. 415. 337. 371. 365. 379. 325. 355. 379. 407. 349. 343. 353. 379.
 355. 409. 415. 353. 403. 373. 361. 395. 373. 395. 353. 419. 391. 337.
 379. 409. 379. 379. 403. 379. 415. 431. 461. 407. 329. 361. 349. 379.
 325. 433. 419. 365. 361. 409. 373. 401. 409. 395. 361. 307. 397. 379.
 385. 349. 385. 379. 421. 397. 409. 397.], shape=(64,), dtype=float32)",79.4802,0.1789405195627506
346,398,"tf.Tensor(
[248. 260. 266. 274. 242. 280. 248. 254. 200. 266. 236. 230. 242. 284.
 230. 278. 230. 272. 212. 272. 284. 266. 242. 190. 274. 200. 220. 250.
 214. 248. 260. 206. 278. 272. 236. 260. 254. 272. 244. 230. 242. 272.
 238. 218. 254. 212. 266. 242. 296. 254. 218. 230. 238. 272. 272. 254.
 266. 244. 202. 272. 212. 218. 226. 278.], shape=(64,), dtype=float32)",81.83923,0.17805026822164238
347,53,"tf.Tensor(
[35. 47. 29. 45. 39. 33. 23. 23. 27. 35. 35. 41. 41. 35. 33. 41. 17. 35.
 35. 39. 29. 41. 33. 39. 39. 53. 45. 39. 21. 35. 33. 39. 29. 35.  5. 41.
 35. 35. 15. 35. 27. 29. 27. 41. 29. 35. 29. 35. 29. 35.  9. 21. 33. 35.
 41. 29. 29. 13. 33. 41. 41. 23. 39. 29.], shape=(64,), dtype=float32)",83.01575,0.177164445991684
348,152,"tf.Tensor(
[110.  86.  74.  86.  94. 104.  74.  74.  76.  92.  98.  68. 110. 122.
 100.  98.  98.  92. 104.  82. 104.  98.  70. 122. 104.  80.  98.  92.
  86.  86.  70.  88. 116.  56.  74. 116. 116.  80.  98.  86.  70.  98.
  92. 116.  98.  74.  98.  98. 110. 128.  94. 100.  86.  80. 110.  98.
  86.  94.  86.  80.  74.  92. 122.  98.], shape=(64,), dtype=float32)",84.55911,0.17628303083749652
349,105,"tf.Tensor(
[81. 51. 45. 69. 51. 87. 45. 57. 63. 81. 57. 45. 63. 57. 57. 45. 81. 81.
 75. 57. 69. 39. 81. 69. 39. 87. 63. 51. 51. 39. 69. 81. 75. 69. 63. 81.
 75. 51. 75. 69. 63. 63. 33. 81. 39. 69. 57. 57. 75. 57. 75. 69. 81. 69.
 81. 75. 87. 87. 45. 75. 75. 63. 57. 69.], shape=(64,), dtype=float32)",85.070984,0.17540600083332988
350,331,"tf.Tensor(
[193. 145. 187. 211. 163. 193. 209. 233. 181. 217. 205. 241. 223. 209.
 233. 235. 211. 241. 217. 211. 221. 215. 209. 173. 217. 193. 217. 175.
 185. 205. 205. 199. 187. 221. 205. 181. 227. 157. 229. 187. 217. 205.
 223. 199. 193. 163. 217. 209. 209. 175. 211. 253. 205. 175. 199. 241.
 239. 181. 199. 205. 181. 199. 211. 223.], shape=(64,), dtype=float32)",85.75346,0.17453333416251732
351,407,"tf.Tensor(
[227. 257. 221. 287. 257. 275. 271. 259. 245. 221. 233. 245. 227. 199.
 223. 245. 227. 281. 209. 251. 271. 247. 223. 247. 269. 227. 293. 221.
 271. 251. 275. 281. 251. 193. 245. 233. 253. 269. 233. 305. 203. 269.
 257. 269. 245. 257. 245. 283. 217. 233. 311. 227. 269. 299. 239. 281.
 277. 299. 221. 215. 257. 221. 281. 299.], shape=(64,), dtype=float32)",91.13673,0.17366500911693267
352,207,"tf.Tensor(
[111. 135. 111. 135. 117. 135. 147. 141. 111.  99. 159. 105. 135. 111.
 117. 111. 165. 105. 105. 117. 129. 153.  99. 147. 111. 111.  99. 111.
 123. 105. 123. 147. 159. 135. 183. 159. 105. 129. 111. 111. 123. 123.
 153. 159. 153. 117. 141. 147. 117. 117. 129.  87. 123. 147.  87. 159.
 111. 141. 141. 129. 135. 153. 129. 135.], shape=(64,), dtype=float32)",93.63133,0.17280100409645044
353,36,"tf.Tensor(
[12. 24. 30. 18. 24. 12. 36. 12. 18. 30. 30. 18. 36. 30. 30. 24. 18. 18.
 12. 30. 30. 24. 30.  6. 24. 30. 24. 24. 24. 30. 24. 30. 24. 12. 24. 12.
 12. 36. 30. 18. 24. 24. 24. 18. 30. 30. 24.  6.  6. 18. 30. 24. 24. 12.
 30. 18. 12. 18. 24. 18.  0. 30. 24. 24.], shape=(64,), dtype=float32)",93.77242,0.17194129760840843
354,72,"tf.Tensor(
[42. 60. 48. 36. 66. 30. 54. 48. 42. 60. 30. 36. 36. 36. 54. 48. 54. 42.
 18. 48. 60. 60. 48. 42. 54. 72. 48. 30. 30. 60. 42. 48. 54. 30. 60. 48.
 48. 48. 48. 60. 30. 48. 48. 42. 42. 18. 36. 60. 30. 12. 54. 48. 54. 48.
 18. 24. 30. 30. 36. 48. 60. 48. 42. 42.], shape=(64,), dtype=float32)",92.98289,0.1710858682670731
355,265,"tf.Tensor(
[ 97. 163. 173. 169. 191. 169. 157. 187. 223. 151. 157. 211. 181. 133.
 211. 187. 121. 193. 145. 169. 173. 151. 179. 127. 139. 187. 139. 199.
 167. 167. 175. 181. 193. 161. 161.  97. 181. 215. 157. 133. 193. 181.
 139. 155. 151. 157. 175. 175. 203. 173. 163. 151. 199. 163. 181. 133.
 187. 161. 193. 157. 163. 155. 163. 193.], shape=(64,), dtype=float32)",94.638245,0.17023469479310757
356,117,"tf.Tensor(
[ 93.  85.  75.  63.  95.  81.  69.  75.  61.  87.  51.  63.  33.  51.
  93.  45.  69.  63.  81.  75.  59.  87.  59.  73.  87.  75.  75.  87.
  59.  75.  39.  63.  73.  65.  89.  69.  63.  77.  61.  79.  69. 109.
 105.  65.  87.  81.  75.  57.  71.  47.  81.  49.  87.  73.  57.  81.
  79.  65. 105.  85.  75.  53.  63.  75.], shape=(64,), dtype=float32)",95.14274,0.16938775601304237
357,45,"tf.Tensor(
[33. 23. 23. 15. 39. 25. 13. 25. 15. 27. 39. 21. 37. 25. 31. 39. 15. 25.
 21. 25. 21. 33. 45. 29. 21. 27. 33. 39. 21. 23. 15. 27. 35. 39. 33. 31.
 27. 19. 29. 23. 33. 21. 19. 33. 21. 25. 33. 25. 27. 37. 33. 21. 39. 11.
 21. 25. 17. 33. 39. 23. 39. -3. 39. 21.], shape=(64,), dtype=float32)",94.68254,0.16854503085874864
358,77,"tf.Tensor(
[41. 23. 23. 53. 53. 55. 49. 31. 25. 59. 23. 47. 43. 61. 25. 47. 59. 43.
 41. 55. 35. 59. 59. 29. 47. 41. 47. 47. 47. 41. 35. 59. 59. 65. 59. 49.
 47. 49. 23. 65. 47. 37. 61. 65. 47. 43. 35. 43. 41. 49. 59. 31. 35. 47.
 41. 49. 47. 35. 41. 59. 65. 65. 59. 47.], shape=(64,), dtype=float32)",94.2204,0.1677064983669141
359,62,"tf.Tensor(
[44. 38. 38. 28. 44. 56. 50. 50. 34. 44. 44. 50. 26. 52. 20. 44. 22. 56.
 26. 56. 32. 38. 32. 20. 32. 34. 20. 56. 44. 56. 50. 50. 50. 44. 20. 46.
 38. 44. 32. 26. 34. 20. 62. 34. 56. 32. 32. 34. 22. 44. 58. 44. 38. 14.
 50. 56. 50. 44. 32. 44. 38. 34. 38. 28.], shape=(64,), dtype=float32)",95.93407,0.1668721376785215
360,29,"tf.Tensor(
[ 5. 11. 23. 15.  9. 21. 23. 17. 21. 11.  3. 11. 17. 15. 23. 29. 19. 23.
 17. 23. 23. 11. 23.  5. 15.  7. 17. 15. 23. 17. 23. 17. 17. 23. 11. 21.
  5. 23. 17. 11. 15. 11. 17. 19. 11. 11. 11. 27. 21. 23.  9. 11.  9. 21.
 29. 23. 23. 27. 11. 21.  9.  9. 15. 21.], shape=(64,), dtype=float32)",98.27727,0.16604192803832987
361,23,"tf.Tensor(
[11. 17. 11. 23.  7. 13. 17. 11. 17. 11.  1.  5.  5. 17. 17. 17. 19.  5.
 11. 17.  5. 17. 11. 11.  7.  1. 11.  1.  5. 17.  5. 11. 23. 17. 11. 11.
 23. 11. 23. 23. 23. 17.  5. 19. 11. 17. 17. 23.  5. 23. 11. 11. 19.  1.
  5. 17. 17.  7. 23.  7. 19. 11. 13. 23.], shape=(64,), dtype=float32)",99.10488,0.1652158487943581
362,14,"tf.Tensor(
[ 8.  8. -2.  8.  8. 14.  8.  8. 14.  8. 14.  8.  8.  4.  4.  2.  8.  2.
  4. 14. 14. 14.  8. 14. 14.  8. 14.  8.  2.  8. 14.  8.  8. 10. 14. 14.
 14.  8. 14. 14.  8.  8. -2. 14.  8.  8. -2. 14.  8. 10.  2.  8. 14. 14.
 14.  2. 10.  8. 14. 14. 14.  8.  4.  2.], shape=(64,), dtype=float32)",100.56604,0.16439387939737127
363,81,"tf.Tensor(
[45. 69. 51. 45. 57. 33. 39. 51. 63. 45. 63. 57. 57. 37. 31. 45. 63. 45.
 55. 45. 51. 63. 63. 63. 39. 69. 39. 39. 71. 53. 59. 47. 51. 55. 51. 45.
 57. 57. 69. 57. 45. 69. 37. 33. 63. 51. 45. 41. 41. 61. 57. 63. 65. 41.
 27. 27. 57. 33. 21. 51. 57. 63. 43. 51.], shape=(64,), dtype=float32)",102.70248,0.16357599940036943
364,21,"tf.Tensor(
[ 9. 15.  1. 15.  5. 15.  5.  3.  5. 15.  9. 21.  9. 15.  5. 15. 15.  5.
 21. 21. 15. 21.  3. 15. 17. 15.  9. 17. 19. 15. 13. -3. 21. 21.  9. 15.
  5.  3. 15.  5. 21. 11. 17. 15. 21. 21. 19. 13.  1. 15. 15.  3. 13.  7.
  9.  9. 13.  3.  9. 17. 15.  9. 21. 15.], shape=(64,), dtype=float32)",102.711525,0.16276218845807905
365,159,"tf.Tensor(
[ 81.  81. 135.  99.  91. 125. 103.  65.  91. 111. 105. 129. 111. 105.
 103.  99.  87.  85. 113. 131.  87. 117. 129.  81.  55.  69. 105.  85.
  81.  97. 123. 103. 135.  93.  87.  99.  97. 123. 113. 109. 105. 109.
  87.  99.  89. 111. 123. 117.  93.  77.  87. 113.  83. 113.  99.  57.
 105. 119. 111. 103.  99. 101. 111. 101.], shape=(64,), dtype=float32)",103.618385,0.16195242632644682
366,589,"tf.Tensor(
[313. 355. 427. 391. 361. 359. 385. 407. 295. 361. 415. 361. 379. 409.
 367. 343. 349. 373. 335. 401. 385. 367. 343. 355. 415. 313. 349. 331.
 343. 373. 307. 385. 319. 433. 337. 355. 385. 343. 377. 385. 379. 349.
 305. 385. 431. 337. 427. 373. 319. 347. 325. 329. 305. 353. 373. 307.
 277. 359. 397. 379. 361. 335. 391. 341.], shape=(64,), dtype=float32)",104.03961,0.16114669286213615
367,135,"tf.Tensor(
[ 93. 117.  75.  93. 111.  75. 111.  87.  93.  87.  75.  75. 105.  81.
  81.  87.  93.  57.  75.  87.  69.  75.  99.  93.  63.  93.  93.  99.
 105.  93.  87.  87.  87.  99.  81.  87.  63.  51.  87. 105. 111.  75.
  87.  75.  87.  99.  57.  93.  87. 105.  75.  87.  93.  75.  99.  75.
  93.  87.  57.  99.  99.  93.  75.  75.], shape=(64,), dtype=float32)",110.72986,0.16034496802202602
368,14,"tf.Tensor(
[ 8. 14. 14. 10. -4.  8. 14.  8.  4. 10.  8. 14.  8. 14. 14.  2. 14. 14.
  8. 14. 10.  8. 10.  8.  2.  2. 14. 14.  2.  8.  8. 14. -4. 14.  8. 14.
  4.  2.  4.  8. 14.  4. 14.  2.  8. 14.  8. 14. 14. 10.  2.  8.  8. 14.
  8. 14. 10. 10.  8.  8. 10. 14. 10. 14.], shape=(64,), dtype=float32)",111.76677,0.15954723186271247
369,12,"tf.Tensor(
[ 6.  6. 12. 10. 12.  6.  6.  2. 10. 10.  0.  8.  6.  2.  6.  6. 12. 12.
  8. 12.  4.  2.  4. 12. 12.  0.  6.  8. 12.  6. 12. 12. 12.  6.  6.  0.
 10. 12. 10. 12. 12.  4.  8. 12.  6. 12.  6. 12.  6.  4. 12.  2.  6.  6.
  2.  2.  4.  4.  8. 12. 10. 12.  6.  6.], shape=(64,), dtype=float32)",112.32568,0.15875346454001243
370,63,"tf.Tensor(
[45. 33. 39. 45. 39. 45. 53. 31. 33. 15. 39. 49. 45. 45. 39. 39. 33. 45.
 43. 11. 39. 43. 45. 45. 51. 33. 39. 43. 45. 27. 51. 45. 35. 39. 51. 39.
 39. 45. 59. 21. 51. 39. 33. 57. 39. 45. 39. 39. 53. 35. 45. 19. 27. 27.
 25. 13. 39. 29. 25. 51. 15. 33. 43. 45.], shape=(64,), dtype=float32)",115.00203,0.1579636463084701
371,20,"tf.Tensor(
[14. 12. 12. 14. 14. 20.  6. 20. 14. 20. 18.  8.  6.  6. 14. 20.  6. 12.
 14. 18.  8. 14. 12. 14. 20. 20. 12. 20. 14. 14. 14. 14. 12. 14. 14. 12.
  8. 20. 12.  6. 14. 20. 12.  8. 20.  8. 14.  0.  6. 10. 20. 20. 12.  2.
 14. 12. 20. 12. 14.  8.  6. 20.  8.  8.], shape=(64,), dtype=float32)",115.26245,0.1571777575208658
372,11,"tf.Tensor(
[11. -5.  7.  5. 11.  5. 11. 11. 11.  5.  7.  5.  7.  5. 11. 11.  7.  7.
 -1. 11. 11.  5.  1. 11. -1. 11. -5.  5. 11. 11. 11.  5. -1. 11. 11.  1.
 11. 11. 11.  7. 11. 11.  5.  5. 11. 11.  5. -5. 11.  7.  5. 11.  7. 11.
 -1.  7. 11. 11. 11. -1.  1.  5.  5.  5.], shape=(64,), dtype=float32)",115.51538,0.1563957786277272
373,10,"tf.Tensor(
[ 10.  10.   4.  -2.   8.   4.  10.   2.  10.   4.  10.  10. -10.  10.
   4.  10.   4.  10.  10.   8.   4.  10.   2.   4.   4.  -2.   4.  10.
  10.  10.   2.  10.   4.  10.   4.  10.   8.   4.  10.   4.  10.   2.
  10.  10.   4.   8.  -4.  10.   8.  10.  -2.   4.  10.  10.   8.  10.
   4.  -2.  10.   4.   8.  -4.  10.   4.], shape=(64,), dtype=float32)",116.309166,0.155617690176843
374,12,"tf.Tensor(
[ 6.  0. -2. -6.  2. 12. 12.  2. 10. 12. -2. 12.  8. 12.  6. 10. 10. 12.
  0.  0.  6.  6.  2. 12.  4.  6. 12.  4.  6. 12. -4. -2. 12.  6. 12. 12.
  2. 12. 10.  4.  6.  6.  4. 12.  4.  8.  8.  0.  8. 10.  4.  6. 12. 12.
  6. 12. 12. 10.  6.  0.  0.  2.  6. 10.], shape=(64,), dtype=float32)",116.77312,0.1548434728127791
375,10,"tf.Tensor(
[10.  0. -4. 10.  4.  4. 10.  4.  6. 10.  6. 10. 10.  4.  6.  6.  2.  4.
 10.  6. 10.  4. 10.  6.  2. -6.  4.  6. 10.  4.  4. -6. 10. 10. 10.  0.
  6. 10.  6.  2.  4.  0.  0.  0.  0. 10. 10.  4. 10.  6.  6. 10.  4.  6.
  6. 10. 10. -4. 10. 10.  6.  4.  0.  6.], shape=(64,), dtype=float32)",116.9484,0.15407310727639714
376,9,"tf.Tensor(
[ 9.  7.  1. -1.  9.  3. -3.  9.  9.  9.  9.  9.  9.  9.  7.  9.  7. -1.
  9.  9.  9.  9. -1.  1.  7.  7.  5.  3.  9.  9.  9.  3.  9.  9.  5.  7.
  7.  5.  9.  7. -1.  9. -3.  1.  9.  3.  3.  9.  9.  9.  3.  9.  5. -3.
  3.  9.  9. -5.  9.  9.  9.  5.  7.  5.], shape=(64,), dtype=float32)",117.3737,0.15330657440437528
377,10,"tf.Tensor(
[10. 10. 10.  8.  4.  4. 10. 10. 10. 10.  4. 10.  4.  4. 10. 10.  4.  2.
 -2.  4.  4. 10. -4. 10.  4.  4.  2.  4.  4. 10. 10.  4. 10.  4.  8. 10.
 10.  8. 10.  4.  8. 10. 10. 10. 10.  4. 10. 10. 10.  4. 10. 10.  8.  2.
 10. 10.  4.  4. 10.  4. 10.  2. 10.  8.], shape=(64,), dtype=float32)",117.79535,0.15254385512873164
378,12,"tf.Tensor(
[12.  6.  6.  0. 12.  6. 12.  6.  6. 12. 12.  0.  0. 12. 12.  6.  6.  6.
 12.  0. 12.  6. 12. 12.  0.  6. 12. 12.  6.  6. 12. 12. 12.  6. 12. 12.
  0.  6.  0. 12.  0.  0.  6.  0. -6. 12. 12.  0.  6.  6. 12.  6. 12. 12.
  6.  6.  6.  6. -6.  6.  6. 12. 12.  6.], shape=(64,), dtype=float32)",117.59169,0.15178493047634992
379,14,"tf.Tensor(
[14. 14.  4.  8.  8. -2.  4. 14. 14. 14. -4.  4.  8.  2.  2. 10.  8. 14.
 14.  8. 14.  8. 14. 14. -2.  8.  4.  8.  8. 14. 14.  8.  8. 14.  8. 14.
  8. 10.  8. 14.  8. 10. 14. 14.  8. 14.  2.  2. 14. 14. 14. 14. 14.  4.
  8.  2. 14.  4.  8.  4. 14.  2.  8.  4.], shape=(64,), dtype=float32)",116.89297,0.15102978156850738
380,15,"tf.Tensor(
[15. 15.  7.  9.  9.  1.  3. 11. 15. -1. 15.  1.  5. 11. 15.  7.  5. 15.
  9. 15. 15. 15. 15. 15.  7.  3.  7. 15. -9.  9.  9. 11. -1. 15. 11.  3.
  9.  7.  5.  3.  9.  7. 11.  9.  9. 11.  3.  5. 11. 15.  3.  9. 15.  7.
 -3. 15. 15.  7.  9.  7. 15.  9. 11. -3.], shape=(64,), dtype=float32)",116.22017,0.15027838962040538
381,9,"tf.Tensor(
[ 9.  3.  9. -1.  3.  9. -3.  7.  9.  7.  9.  9.  1.  7.  5.  9.  7.  5.
  3. -1.  9.  9.  9.  9.  3.  3.  3.  5. -3.  3.  5.  1.  3.  9. -5.  9.
  9.  9.  7.  9.  3.  3.  7.  5.  9.  1.  9.  7.  3.  3. -1.  9.  3.  9.
  9.  9.  9.  9.  3.  3.  3.  5.  3.  1.], shape=(64,), dtype=float32)",115.83626,0.14953073594070188
382,9,"tf.Tensor(
[ 9.  3.  9.  1.  9.  9.  7.  3.  9.  9.  3.  9.  3.  9. -5.  9.  9.  3.
  3.  7.  3.  3. -3.  3.  5.  9.  9.  7.  3.  3.  7.  9. -5.  9.  9. -1.
  3.  9.  3.  9.  5.  3.  9.  7.  9.  3.  9.  9.  7.  9.  7.  9.  5.  9.
 -3.  5.  5.  3.  5.  9. -1. -3.  1.  5.], shape=(64,), dtype=float32)",115.63359,0.14878680193104665
383,10,"tf.Tensor(
[ 4. 10. 10.  4. 10. 10.  4. 10. 10.  4. 10. 10. 10.  4.  4. -2.  4.  8.
 10. 10. 10. 10. 10. 10. -4. 10. 10. 10. 10. 10. -2.  4.  4. 10. 10. -4.
  4.  4. 10.  4.  8. 10.  4.  4. 10.  4. 10. 10. 10.  4.  4. 10.  8. 10.
 10.  2.  8. 10.  2. 10.  8.  8. -2.  8.], shape=(64,), dtype=float32)",115.46409,0.14804656908561858
384,9,"tf.Tensor(
[ 9.  3.  9.  3.  3.  9.  3.  9.  3.  9.  9.  3.  3.  9. -3.  3.  9. -3.
 -3.  9.  9.  3.  3.  3.  9.  9.  3.  3.  3.  9.  3.  3.  3. -3.  3. -3.
  9.  9.  9.  9.  9.  3.  3.  9.  3.  9.  9. -3.  9.  3.  9.  9.  9.  9.
  9.  9.  9.  9.  3.  9. -3.  9. -3.  9.], shape=(64,), dtype=float32)",115.61782,0.1473100189906653
